1.48,0.84,0.0,0.0,0.0,0.2795287518195195,0.9601373219004776
3.36,1.8,0.0,0.0,0.0,0.08067400970144936,0.9967405400397289
4.924798011779785,1.76,0.0,0.0,0.0,0.006891581625386544,0.9999762527693848
6.708928108215332,1.7460813522338867,0.0,0.0,0.0,-0.7137079914447587,0.7004433616987802
6.73,-0.26,0.0,0.0,0.0,-0.9999753275841661,0.00702454432257255
4.962477684020996,-0.2894446849822998,0.0,0.0,0.0,-0.9993230272032925,0.0367897716933341
3.6229796409606934,-0.27,0.0,0.0,0.0,-0.7503456259083036,0.661045718298119
3.5995936393737793,-1.7037248611450195,0.0,0.0,0.0,-0.02400300700867883,0.9997118863225251
6.368640422821045,-1.73,0.0,0.0,0.0,-0.7135431021979732,0.7006113339831812
6.363306999206543,-3.28,0.0,0.0,0.0,-0.9973346285725408,0.0729632691843776
3.5544729232788086,-3.26,0.0,0.0,0.0,-0.7295348582415998,0.6839436311644469
3.6072123050689697,-4.637448310852051,0.0,0.0,0.0,-0.07279308873757057,0.9973470640815283
6.486285209655762,-4.744521141052246,0.0,0.0,0.0,-0.7319775415260398,0.6813287596318642
6.366380214691162,-6.1137542724609375,0.0,0.0,0.0,-0.9989975712561394,0.0447644124761471
4.6729278564453125,-6.09,0.0,0.0,0.0,-0.9997598438948658,0.0219147104775191
2.7736566066741943,-6.054689884185791,0.0,0.0,0.0,0.7121255327483419,0.7020521530540949
2.76,-3.504202365875244,0.0,0.0,0.0,0.7008945629691161,0.7132648958138426
2.7709577083587646,-0.6331218481063843,0.0,0.0,0.0,0.9999252466143503,0.012227067646445084
1.2602050304412842,-0.6550893783569336,0.0,0.0,0.0,-0.7042966221495458,0.709905816308572
1.2012735605239868,-2.7522873878479004,0.0,0.0,0.0,-0.7110084025504274,0.7031835119673168
1.1405038833618164,-4.708096027374268,0.0,0.0,0.0,-0.7198468060699137,0.6941329669385716
1.191333293914795,-6.331547737121582,0.0,0.0,0.0,-0.9992424293817075,0.0389174424049591
-0.31674402952194214,-6.322370529174805,0.0,0.0,0.0,0.7064021722079715,0.70781068874372
-0.29277360439300537,-4.885097980499268,0.0,0.0,0.0,0.6970639722514831,0.7170089389881995
-0.24891230463981628,-3.3305540084838867,0.0,0.0,0.0,0.7010106591455908,0.7131507945478742
-0.29221075773239136,-1.4467582702636719,0.0,0.0,0.0,0.7240694063611083,0.6897271161639741
-0.26089033484458923,-0.6497879028320312,0.0,0.0,0.0,-0.9963167361548806,0.08574940966377531
-1.75,-0.64,0.0,0.0,0.0,-0.7099157541502787,0.704286605019037
-1.77,-2.999586582183838,0.0,0.0,0.0,-0.7020635171718718,0.7121143292030155
-1.7440584897994995,-4.593690872192383,0.0,0.0,0.0,-0.7016671814384835,0.7125048536621867
-1.6873128414154053,-5.9301323890686035,0.0,0.0,0.0,0.9999847118097571,0.005529570214499746
-3.306722402572632,-5.843982219696045,0.0,0.0,0.0,0.6929522745647916,0.720983456936067
-3.241028308868408,-3.6704800128936768,0.0,0.0,0.0,0.7059508194422079,0.7082608562732202
-3.215031385421753,-0.65,0.0,0.0,0.0,0.9999070448873912,0.013634573134669597
-4.698965072631836,-0.7102665901184082,0.0,0.0,0.0,-0.6881660818314217,0.7255531984746459
-4.692372798919678,-2.232121229171753,0.0,0.0,0.0,-0.7092228035346655,0.7049844075909971
-4.710768699645996,-3.8940091133117676,0.0,0.0,0.0,-0.7098903145629115,0.7043122470110615
-4.683785438537598,-5.94929838180542,0.0,0.0,0.0,-0.9792106654516995,0.20284593332290318
-6.249009609222412,-6.122316837310791,0.0,0.0,0.0,0.7055928673914096,0.7086174606135307
-6.175632953643799,-4.546964645385742,0.0,0.0,0.0,0.7154331289878487,0.6986812133918131
-6.121480941772461,-3.066991090774536,0.0,0.0,0.0,0.7146175316545779,0.6995153918620508
-6.11,-1.23,0.0,0.0,0.0,0.7342984611592435,0.6788267598873567
-6.789132118225098,0.5478944778442383,0.0,0.0,0.0,0.7003727300092669,0.7137773035473786
-6.698217391967773,2.4030232429504395,0.0,0.0,0.0,0.6997557444154747,0.7143821793392839
-6.66,4.353392124176025,0.0,0.0,0.0,0.7471639602914473,0.6646397644149804
-6.632798671722412,6.25247049331665,0.0,0.0,0.0,0.014658975629710164,0.9998925514441477
-5.275440216064453,6.197579860687256,0.0,0.0,0.0,0.013800124298014181,0.9999047737506604
-3.8598766326904297,6.120361328125,0.0,0.0,0.0,-0.7041705585829027,0.7100308616004257
-3.7921135425567627,4.482000350952148,0.0,0.0,0.0,-0.7174268989594071,0.6966337952249292
-3.886284589767456,2.7295963764190674,0.0,0.0,0.0,-0.7393309913727855,0.6733421754173239
-3.6602463722229004,1.8616600036621094,0.0,0.0,0.0,-0.006394440502665368,0.9999795553563372
-2.4376072883605957,1.8774828910827637,0.0,0.0,0.0,-0.023546300065991115,0.9997227474421108
-0.902358889579773,2.5116400718688965,0.0,0.0,0.0,0.7119573349747894,0.702222723340391
-0.9544666409492493,3.970360517501831,0.0,0.0,0.0,0.7255797665925616,0.688138069221202
-1.064087152481079,5.902286529541016,0.0,0.0,0.0,0.9999975114139152,0.002230956291908766
-2.423072576522827,5.947803497314453,0.0,0.0,0.0,-0.9999984506373822,0.0017603189582816917
